MJD rate rate_err
60749.39980404596 4.765625720657452 0.26357285635279415
60749.4005447867 5.031250761821912 0.2657737436355933
60749.40128552744 4.609375696443064 0.25908256234130306
60749.4149197867 4.468750673159999 0.2543974774494953
60749.41566052744 4.375000669062178 0.254056493902279
60749.41640126819 2.796875427477088 0.20498665799662596
60749.417142008926 4.281250657513777 0.2497050398931942
60749.417882749665 3.4531255261972866 0.2327494734620806
60749.418623490405 0.43750006780028755 0.10004882396227482
60749.419364231144 0.7656251186505032 0.12244879254967977
60749.42010497189 0.8593751331791362 0.12985783083683047
60749.42084571263 1.171875181607913 0.14718047973980455
60749.46650538033 2.781250426545765 0.21003490541951608
60749.46724612107 4.140625635720828 0.24753771012268244
60749.46798686182 3.9687506031245356 0.24110710402550264
60749.46872760256 4.234375645779112 0.2472608024434716
60749.4694683433 4.17187563907359 0.24732086989489566
60749.47020908404 3.8750005885959022 0.2414848341743
60749.470949824776 4.281250650063197 0.2499929023360483
60749.47169056552 4.7656257251278 0.26434314219062655
60749.48486186182 4.453125676699024 0.25242257136115204
60749.48560260256 3.718750564381515 0.23084997355386175
60749.4863433433 3.4062505248934345 0.23287707898810606
60749.48708408404 4.109375629387834 0.2497417976745376
60753.45312305883 4.125000630319157 0.25051772099205655
60753.45386379957 4.3437506657094165 0.2542193342376055
60753.45460454031 4.265625655092339 0.2524157519884753
60753.45534528106 4.437500675767701 0.2534433654156597
60753.4560860218 4.2343756383285305 0.24968397468915818
60753.45682676254 4.390625672973734 0.251164138146667
60753.457567503276 4.265625653602223 0.24669954657199245
60753.458308244015 4.156250638142267 0.24910600573632072
60753.45904898476 4.234375650249461 0.2542314866091217
60753.4597897255 4.1562506336719185 0.24766945139211402
60753.46053046624 4.328125660307745 0.249844792632977
60753.46127120698 4.015625607408619 0.2437216026292726
60753.46201194772 4.281250650063196 0.2486428516142841
60753.462752688465 4.562500704079909 0.26068306910670463
60753.463493429204 3.7968755794689413 0.23634035752659768
60753.464234169944 3.703125567920541 0.2390587043081826
60753.46497491068 4.296875652484636 0.24957365955491426
60753.46571565142 4.234375648759345 0.253656147771787
60753.46645639217 4.171875642053822 0.24546987449149973
60753.46719713291 3.812500584870612 0.24025220353013318
60753.46793787365 3.7656255731359476 0.2359509915757227
60753.46867861439 4.093750619515814 0.24613207124599332
60753.469419355126 4.20312564242635 0.24764689689578231
60753.47016009587 3.7500005722046246 0.23639226306442568
60753.47090083661 4.109375632368068 0.24357333908573398
60753.47164157735 4.109375630877951 0.2470089609222974
60753.47238231809 4.484375680051785 0.25389121318360214
60753.47312305883 3.703125560469959 0.23380889528340967
60753.47944481809 4.7656257310882655 0.2625608995287257
60753.48018555883 4.0312506157905235 0.24682884775963235
60753.48092629957 4.32812565881763 0.2494181520198508
60753.481667040316 4.421875679306726 0.2546771268729995
60753.482407781055 4.171875631623008 0.25209246489408554
60753.483148521795 4.0781256200746085 0.2496843313240663
60753.483889262534 4.12500062882904 0.2500961499317343
60753.48463000327 3.8125005863607284 0.24336566140158994
60753.48537074402 4.2968756584451 0.25345673188629664
60753.48611148476 3.875000594556368 0.2414249190737661
60753.4868522255 4.328125663287978 0.25461681528935326
60753.48759296624 3.5468755451962686 0.23203103256467786
60780.21221460202 0.6250000968575536 0.10323959170217456
60780.21295534276 0.8125001259148197 0.1165680112588848
60780.2136960835 0.8750001341104588 0.12382566349661718
60780.21443682424 0.6562501017004312 0.11293605667104696
60780.21517756498 0.9687501501292081 0.12962954061732998
60780.21591830572 1.156250179186474 0.14140366654209463
60780.21665904646 1.4687502261251348 0.1542528517392607
60780.2173997872 1.156250177696358 0.141468567071261
60780.21814052794 1.0000001549720858 0.1282908834402679
60780.21888126869 1.0937501680106028 0.13714956306548734
60780.21962200943 0.3437500532716545 0.08975879830720998
60780.220362750166 0.8437501307576974 0.11864393189085339
60780.221103490905 0.4531250702217264 0.09736322671116929
60780.221844231644 0.40625006295740984 0.08838835449718146
60780.22258497239 0.42187506537884867 0.09243875377364391
60780.22332571313 0.5000000774860428 0.09809491431519225
60780.22406645387 0.32812505085021565 0.08414320663139999
60780.22480719461 0.32812505085021565 0.08592705228294713
60780.22554793535 0.12500001937151073 0.06442353039219981
60780.226288676095 0.17187502663582727 0.06250000484287749
60780.227029416834 0.07812501210719419 0.06250000484287749
60780.22777015757 0.25000003874302146 0.07967218607336897
60780.22851089831 0.17187502663582724 0.06330384640209731
60780.22925163905 0.484375075064604 0.09684250901164183
60781.32980400915 1.953125301189739 0.17283784712743988
60781.330544749886 1.562500239163652 0.15975382770746746
60781.331285490625 2.140625330247005 0.18162464476913964
60781.33202623137 1.6875002615153947 0.16718406748599485
60781.33276697211 1.4843752300366897 0.1577270115365391
60781.33350771285 1.4375002197921407 0.15602073608327205
60781.33424845359 1.7812502760440276 0.1697097854209956
60781.33498919433 1.5937502469867617 0.1641099077900783
60781.335729935076 1.3906252140179405 0.1511928158124855
60781.336470675815 1.8125002793967893 0.1787018746772295
60781.337211416554 1.4218752203509344 0.15919030766034997
60781.33795215729 1.375000213086618 0.1520754338920291
60781.33869289803 1.593750246986762 0.16047818062168714
60781.33943363878 1.4687502261251348 0.1581053291000532
60781.34017437952 1.5312502343207741 0.15911955486144988
60781.34091512026 1.656250255182401 0.1611417723443818
60781.341655861 1.5156252348795674 0.1597700105991265
60781.342396601736 1.4218752173707023 0.15463966887989297
60781.34313734248 1.6718752590939558 0.16645231076295305
60781.34387808322 1.7031252624467172 0.16582502871150911
60781.34461882396 1.4375002227723732 0.15662867917936335
