obsid,mjd,mjd_err,mjd_obs,mjd_end,model,stat,AIC,BIC,AICc,red_chi2,DOF,exp,rate,rate_err,nh,nh_lowbound,nh_upbound,flux,flux_lowbound,flux_upbound,po_Gamma,po_Gamma_lowbound,po_Gamma_upbound,po_norm,po_norm_lowbound,po_norm_upbound
031_8202630105,60742.89944657407,0.001574074074596865,60742.8978725,60742.90102064815,tbabs*po,129.34103393554688,137.34103393554688,147.8015160029119,137.75770060221353,1.3334127209850193,97.0,272.0,14.911765098571777,0.23641885817050934,1.1264355182647705,1.0775583982467651,1.2024731636047363,-9.395089149475098,-9.404796600341797,-9.386019706726074,1.454064965248108,1.4073972702026367,1.520118236541748,0.04834156855940819,0.04570990800857544,0.052695710211992264
032_8202630105,60742.963017175935,0.0006423611121135764,60742.96237481482,60742.96365953705,tbabs*po,148.8041534423828,156.8041534423828,173.8577464927493,156.88107651930588,0.28561257858422806,521.0,111.0,21.0,0.4375469386577606,1.3931562900543213,1.2760977745056152,1.4792269468307495,-9.373058319091797,-9.388517379760742,-9.356679916381836,1.692436695098877,1.5570456981658936,1.7984886169433594,0.0630611702799797,0.06017664819955826,0.07383789122104645
033_8202630105,60742.96472435184,0.0008796296278887894,60742.96384472222,60742.96560398147,tbabs*po,134.62481689453125,142.62481689453125,156.23552642202037,142.80914869176627,0.6175450316262902,218.0,152.0,20.828947067260742,0.3731880784034729,1.2969048023223877,1.1936930418014526,1.368417739868164,-9.373443603515625,-9.385987281799316,-9.361886978149414,1.6374540328979492,1.5394412279129028,1.7037569284439087,0.06272367388010025,0.05604257062077522,0.06769105046987534
034_8202630106,60743.027617870364,0.0006944444430700969,60743.02692342592,60743.028312314804,tbabs*po,144.2220001220703,152.2220001220703,165.12498681692313,152.44299459720844,0.7924285720992874,182.0,120.0,14.566666603088379,0.3500230610370636,1.2997335195541382,1.1784831285476685,1.4051060676574707,-9.402071952819824,-9.4100980758667,-9.385513305664062,1.5663341283798218,1.4568489789962769,1.6662499904632568,0.05522945150732994,0.04756050184369087,0.06099187210202217
035_8202630106,60743.02947550926,0.0009780092586879618,60743.0284975,60743.03045351852,tbabs*po,126.28884887695312,134.28884887695312,144.37600318514927,134.74861899189565,1.4351005554199219,88.0,169.0,13.940828323364258,0.2889479696750641,1.231830358505249,1.1404601335525513,1.327609896659851,-9.409368515014648,-9.422731399536133,-9.397518157958984,1.4837133884429932,1.4036656618118286,1.5548818111419678,0.048571035265922546,0.043840013444423676,0.05322502925992012
036_8202630106,60743.093318101855,0.0019502314826240763,60743.09136787037,60743.09526833334,tbabs*po,331.9467468261719,339.9467468261719,350.85629810102125,340.31711719654226,3.0453829984052465,109.0,337.0,9.554896354675293,0.16950957477092743,1.845171570777893,1.730301022529602,1.9866548776626587,-9.474721908569336,-9.486340522766113,-9.464347839355469,1.1757417917251587,1.1148141622543335,1.2584960460662842,0.028184648603200912,0.0258390661329031,0.031641919165849686
037_8202630106,60743.15836439816,0.0017187500016007107,60743.15664564815,60743.160083148156,tbabs*po,152.78948974609375,160.78948974609375,176.31162169169656,160.90280419368582,0.43160872809631,354.0,297.0,13.175084114074707,0.2124665081501007,1.3116014003753662,1.2569011449813843,1.3940753936767578,-9.385034561157227,-9.395231246948242,-9.376816749572754,1.472316861152649,1.4244968891143799,1.5372726917266846,0.05058707296848297,0.047654807567596436,0.054909709841012955
038_8202630106,60743.67381000001,0.0007986111122590955,60743.67301138889,60743.674608611116,tbabs*po,198.52687072753906,206.52687072753906,218.72629475653721,206.7917713897907,1.3060978337338096,152.0,138.0,26.369565963745117,0.44099608063697815,1.1588988304138184,1.0931822061538696,1.2229948043823242,-9.407565116882324,-9.418468475341797,-9.396288871765137,1.508283019065857,1.4364036321640015,1.565979242324829,0.05031285807490349,0.04631537199020386,0.05447082221508026
039_8202630106,60743.67593962962,0.0011458333319751546,60743.67479379629,60743.67708546295,tbabs*po,234.71258544921875,242.71258544921875,254.50762501073143,243.00670309627756,1.7132305507242245,137.0,198.0,26.212121963500977,0.3682054877281189,1.2186312675476074,1.150844931602478,1.2774368524551392,-9.407383918762207,-9.416064262390137,-9.395974159240723,1.5612207651138306,1.4962763786315918,1.6164530515670776,0.05334842577576637,0.049645066261291504,0.05696447193622589
040_8202630106,60743.73923824074,0.0012962962973688263,60743.73794194444,60743.740534537035,tbabs*po,342.93536376953125,350.93536376953125,362.24861871874043,351.26869710286456,2.8341765600787707,121.0,224.0,23.21875,0.32558974623680115,1.2349355220794678,1.156240701675415,1.3203648328781128,-9.425140380859375,-9.43832778930664,-9.416034698486328,1.353864073753357,1.2963132858276367,1.4297306537628174,0.039953239262104034,0.037213850766420364,0.04345567524433136
041_8202630106,60743.80439449074,0.0017418981478840578,60743.80265259259,60743.806136388885,tbabs*po,289.8033142089844,297.8033142089844,310.485250189137,298.03723233763935,1.6849029895871184,172.0,301.0,25.930233001708984,0.2985154390335083,1.1307984590530396,1.08267080783844,1.1944421529769897,-9.400350570678711,-9.407410621643066,-9.393194198608398,1.4065897464752197,1.3671427965164185,1.453558087348938,0.045195311307907104,0.04302964359521866,0.04806509241461754
042_8202630106,60743.869006759254,0.0016666666670062114,60743.86734009259,60743.870673425925,tbabs*po,289.4217224121094,297.4217224121094,310.23774916041657,297.64771111267436,1.6259647326523,178.0,288.0,18.85763931274414,0.2587299346923828,1.4699232578277588,1.376220464706421,1.541081428527832,-9.47272777557373,-9.48338794708252,-9.465862274169922,1.3348206281661987,1.2767895460128784,1.3854103088378906,0.033961888402700424,0.032201822847127914,0.03725016117095947
043_8202630106,60743.93350328704,0.0012905092589790002,60743.93221277778,60743.934793796296,tbabs*po,268.5027160644531,276.5027160644531,292.305286274804,276.60825696155075,0.7065860949064556,380.0,223.0,25.434978485107422,0.3420080244541168,1.2428617477416992,1.192779541015625,1.2932026386260986,-9.407848358154297,-9.416081428527832,-9.400169372558594,1.5214250087738037,1.475229024887085,1.5714325904846191,0.0507001094520092,0.04802912473678589,0.0542408749461174
044_8202630107,60743.99831231481,0.00120370370495948,60743.99710861111,60743.99951601852,tbabs*po,247.9088897705078,255.9088897705078,269.08210906940576,256.11507533751814,1.271327639848758,195.0,208.0,26.30769157409668,0.36006268858909607,1.1455010175704956,1.0934888124465942,1.2079752683639526,-9.405056953430176,-9.413496971130371,-9.396730422973633,1.497114658355713,1.4463095664978027,1.5462077856063843,0.04983071982860565,0.04683918133378029,0.05282989516854286
045_8202630107,60744.063416481484,0.000613425927440403,60744.06280305555,60744.06402990741,tbabs*po,133.69024658203125,141.69024658203125,154.41738078319958,141.92146045486362,0.768334750471444,174.0,106.0,26.650943756103516,0.5049951076507568,1.0994188785552979,1.0387283563613892,1.2230945825576782,-9.388708114624023,-9.401247024536133,-9.3765287399292,1.4042283296585083,1.3463349342346191,1.4977848529815674,0.046023521572351456,0.04316642880439758,0.05193691328167915
046_8202630107,60744.127490555555,0.0009722222239361145,60744.12651833333,60744.12846277778,tbabs*po,184.7906494140625,192.7906494140625,208.04717154136276,192.91186153527462,0.558279907595355,331.0,168.0,15.166666984558105,0.30235153436660767,1.1466549634933472,1.069762110710144,1.2400699853897095,-9.412755966186523,-9.427398681640625,-9.403098106384277,1.445669412612915,1.3852338790893555,1.5272128582000732,0.04609913378953934,0.04259594529867172,0.05070844665169716
047_8202630107,60744.19214912036,0.0007928240738692693,60744.19135629629,60744.192941944435,tbabs*po,119.93405151367188,127.93405151367188,139.1501356926049,128.27593185555222,1.0163902670650158,118.0,137.0,26.91240882873535,0.44727933406829834,1.1984272003173828,1.132506012916565,1.2500642538070679,-9.38329029083252,-9.394936561584473,-9.375611305236816,1.5078610181808472,1.4459228515625,1.5583046674728394,0.0529668964445591,0.046819087117910385,0.05631767213344574
048_8202630107,60744.25679611112,0.0005902777775190771,60744.25620583334,60744.2573863889,tbabs*po,133.4497528076172,141.4497528076172,152.10350918406544,141.84579241157758,1.3083309098785998,102.0,102.0,26.019607543945312,0.508630633354187,1.172972559928894,1.0900709629058838,1.2702300548553467,-9.413403511047363,-9.426815032958984,-9.399531364440918,1.545757532119751,1.4614861011505127,1.6328997611999512,0.05164701119065285,0.04684226214885712,0.05743527412414551
049_7626010103,60753.081298425925,0.006018518517521443,60753.0752799074,60753.08731694444,tbabs*po,964.79296875,972.79296875,985.652711780436,973.0164324371508,5.3599609375,180.0,1040.0,41.515384674072266,0.21590325236320496,1.2947642803192139,1.2733879089355469,1.312449336051941,-9.45615005493164,-9.459218978881836,-9.453046798706055,1.56741201877594,1.5463968515396118,1.5840879678726196,0.04802355170249939,0.04685959219932556,0.04894961789250374
